Name,State,Date
Berryville,Virginia,08/01/1904
Big Island,Virginia,10/01/1904
Bigstone Gap,Virginia,04/01/1904
Blackwater,Virginia,07/15/1904
Bluemont,Virginia,06/01/1904
Blueridge Springs,Virginia,06/15/1904
Bodycamp,Virginia,07/01/1903
Boone Mill,Virginia,02/01/1902
Boyce,Virginia,04/01/1904
Branchville,Virginia,01/15/1904
Bridgewater,Virginia,10/15/1902
Broadrun,Virginia,04/15/1904
Broadway,Virginia,10/15/1902
Brookneal,Virginia,04/01/1904
Bryant,Virginia,04/01/1904
Buchanan,Virginia,03/02/1903
Buena Vista,Virginia,01/01/1903
Buffaloridge,Virginia,10/01/1903
Burkes Station,Virginia,08/01/1902
Callands,Virginia,05/01/1903
Callaway,Virginia,08/01/1903
Cambria,Virginia,07/01/1903
Campcreek,Virginia,09/01/1904
Cana,Virginia,06/15/1904
Cap,Virginia,12/01/1904
Cartersville,Virginia,10/01/1903
Carterton,Virginia,07/01/1902
Castlewood,Virginia,03/02/1903
Catawba,Virginia,07/01/1903
Ceres,Virginia,02/01/1904
Chalk Level,Virginia,07/01/1901
Chamblissburg,Virginia,10/15/1903
Chap,Virginia,04/01/1904
Charlotte Court House,Virginia,03/01/1904
Charlottesville,Virginia,08/01/1902
Chatham,Virginia,12/04/1899
Chilhowie ,Virginia,01/01/1902
Christiansburg,Virginia,10/15/1903
Churchville,Virginia,04/15/1904
Clarkton,Virginia,11/15/1904
Claudville,Virginia,09/15/1904
Clinchport,Virginia,10/01/1903
Clover,Virginia,07/15/1903
Cody,Virginia,11/01/1904
Comers Rock,Virginia,01/01/1904
Concord Depot,Virginia,04/01/1903
Copperhill,Virginia,11/16/1903
Crewe,Virginia,10/15/1903
Crimora Station,Virginia,04/01/1904
Cripplecreek,Virginia,03/01/1904
Critz,Virginia,10/01/1903
Crockett Depot,Virginia,03/02/1903
Crystalhill,Virginia,04/01/1904
Cumberland,Virginia,09/15/1903
Davis Mills,Virginia,04/01/1903
Dayton,Virginia,06/01/1899
Delaplane,Virginia,08/01/1903
Dickinson,Virginia,08/01/1903
Dodson,Virginia,10/01/1903
Dot ,Virginia,10/01/1903
Drakes Branch,Virginia,11/01/1904
Draper,Virginia,01/01/1902
Dryden,Virginia,09/15/1903
Dublin,Virginia,02/02/1903
Duffield,Virginia,09/15/1903
Eaglerock,Virginia,06/15/1904
East Radford,Virginia,02/01/1904
Edenburg,Virginia,10/01/1902
Edgewood,Virginia,02/01/1902
Elamsville,Virginia,02/01/1904
Elba,Virginia,07/01/1901
Elkcreek,Virginia,01/01/1904
Elkton,Virginia,07/01/1901
Ellerson,Virginia,02/01/1904
Endicott,Virginia,10/15/1904
Ettricks,Virginia,12/15/1903
Evergreen,Virginia,01/01/1903
Evington,Virginia,04/01/1904
Ewing,Virginia,07/15/1904
Faber,Virginia,04/01/1904
Fairfield,Virginia,10/01/1903
Fallcreek Depot,Virginia,04/01/1903
Fancygap,Virginia,10/01/1902
Farmville,Virginia,10/01/1903
Ferrum,Virginia,01/01/1903
Fincastle,Virginia,04/01/1903
Fishersville,Virginia,03/02/1903
Flatridge,Virginia,10/01/1902
Floyd,Virginia,11/01/1902
Forest Depot,Virginia,07/01/1903
Fort Defiance,Virginia,04/01/1903
Fox,Virginia,01/01/1904
Free Union,Virginia,12/15/1903
Front Royal,Virginia,09/15/1904
Galveston,Virginia,04/01/1903
Garfield,Virginia,11/15/1904
Gate City,Virginia,10/01/1904
Glade Hill,Virginia,02/01/1902
Glade Springs,Virginia,01/01/1902
Gladys,Virginia,07/01/1903
Glasgow,Virginia,01/01/1903
Goodes,Virginia,11/01/1904
Graham,Virginia,04/01/1904
Grant,Virginia,10/01/1902
Greenbay,Virginia,12/01/1904
Greenville,Virginia,10/01/1903
Groseclose,Virginia,03/02/1903
Grottoes,Virginia,01/01/1904
Hagan,Virginia,09/15/1903
Hampton,Virginia,10/15/1902
Hansonville,Virginia,10/15/1903
Harrisonburg,Virginia,06/01/1899
Harriston,Virginia,09/01/1904
Haymakertown,Virginia,05/16/1904
Helms,Virginia,02/01/1902
Highland Springs,Virginia,03/02/1903
Hillsville,Virginia,12/15/1903
Holland,Virginia,10/15/1903
Hollins,Virginia,04/15/1904
Holston,Virginia,08/01/1904
Houston,Virginia,07/01/1903
Howardsville,Virginia,03/02/1903
Hunter Hall,Virginia,07/01/1904
Independence,Virginia,10/01/1902
Indian Valley,Virginia,09/01/1904
Ingram,Virginia,04/15/1904
Ivanhoe,Virginia,10/01/1903
Ivy Depot,Virginia,12/01/1903
James River,Virginia,09/01/1903
Jonesville,Virginia,07/01/1902
Keeling,Virginia,05/01/1903
Keezletown,Virginia,10/15/1902
Kennett,Virginia,10/01/1903
Kents Store,Virginia,10/01/1903
Kernstown,Virginia,09/01/1904
Kerrs Creek,Virginia,09/01/1904
Keysville,Virginia,09/01/1904
Kimball,Virginia,01/15/1904
Laurelfork,Virginia,12/01/1904
Leatherwood,Virginia,07/01/1903
Lebanon,Virginia,02/02/1903
Leesburg,Virginia,10/01/1903
Leesville,Virginia,07/01/1903
Lennig,Virginia,02/15/1904
Levelrun,Virginia,05/01/1903
Lexington,Virginia,01/01/1903
Linville,Virginia,07/01/1901
Linville Depot,Virginia,10/15/1902
Lodi,Virginia,10/01/1903
Lola,Virginia,06/15/1904
Loneoak,Virginia,02/01/1902
Louisa,Virginia,10/01/1903
Lovettsville,Virginia,08/01/1903
Lovingston,Virginia,05/01/1903
Lowry,Virginia,09/15/1904
Lucketts,Virginia,08/01/1902
Luray,Virginia,07/01/1902
Lynch Station,Virginia,07/01/1903
Lynchburg,Virginia,04/01/1904
Major,Virginia,10/15/1904
Manchester,Virginia,12/15/1903
Manteo,Virginia,11/02/1903
Marion,Virginia,01/01/1902
Marshall,Virginia,08/01/1902
Martinsville,Virginia,02/01/1902
Maurertown,Virginia,11/02/1903
Max Meadows,Virginia,03/02/1903
Mayberry,Virginia,02/01/1904
Mc Gaheysville,Virginia,10/15/1902
Meadows Of Dan,Virginia,10/01/1902
Meadowview,Virginia,07/01/1902
Meadville,Virginia,10/15/1904
Middlebrook,Virginia,01/15/1904
Middleburg,Virginia,06/01/1904
Moneta,Virginia,10/15/1903
Monterey,Virginia,06/01/1904
Montevideo,Virginia,10/15/1902
Montpelier,Virginia,10/15/1900
Montvale,Virginia,03/01/1904
Mount Crawford,Virginia,10/15/1902
Mount Jackson,Virginia,11/02/1903
Mount Sidney,Virginia,04/01/1903
Mount Solon,Virginia,04/01/1903
Mountairy,Virginia,07/15/1903
Mouth Of Wilson,Virginia,10/01/1902
Myndus,Virginia,11/02/1903
Nace,Virginia,01/01/1903
Nathalie,Virginia,04/15/1904
Nettleridge,Virginia,10/01/1903
New Glasgow,Virginia,08/15/1904
Newcastle,Virginia,01/15/1904
Newmarket,Virginia,10/01/1902
News Ferry,Virginia,05/16/1904
Norfolk,Virginia,07/01/1902
North River,Virginia,10/15/1902
Oakridge,Virginia,10/01/1903
Oakville,Virginia,11/02/1903
Olinger,Virginia,09/15/1903
Orange,Virginia,10/01/1900
Ottobine,Virginia,07/01/1901
Paces,Virginia,04/15/1904
Palmyra,Virginia,10/22/1896
Pamplin City,Virginia,01/01/1903
Paynes,Virginia,08/15/1904
Peaksville,Virginia,06/01/1904
Penhook,Virginia,08/01/1902
Penicks,Virginia,05/16/1904
Penn Laird,Virginia,07/01/1901
Pennington Gap,Virginia,07/01/1902
Perrows,Virginia,09/15/1904
Peters Creek,Virginia,07/01/1904
Pilot,Virginia,07/01/1903
Pipers Gap,Virginia,12/15/1904
Pizarro,Virginia,11/16/1903
Port Republic,Virginia,10/15/1902
Portsmouth,Virginia,03/01/1902
Potts,Virginia,02/15/1904
Preston,Virginia,04/01/1902
Proffit,Virginia,09/01/1904
Prospect,Virginia,07/01/1904
Pulaski City,Virginia,07/01/1902
Purcellville,Virginia,07/01/1902
Quicksburg,Virginia,09/01/1904
Quoit,Virginia,08/15/1904
Raccoon Ford,Virginia,10/01/1903
Raphine,Virginia,04/01/1904
Rectortown,Virginia,07/01/1902
Redhill,Virginia,11/15/1904
Redhouse,Virginia,09/15/1904
Redoak,Virginia,12/15/1904
Redwood,Virginia,08/01/1903
Republican Grove,Virginia,06/01/1904
Richmond,Virginia,03/01/1900
Ridgeway,Virginia,02/01/1902
Riner,Virginia,02/01/1904
Ringgold,Virginia,04/01/1903
Riovista,Virginia,10/01/1903
Rivermont,Virginia,08/01/1902
Roanoke,Virginia,10/01/1902
Robertsons,Virginia,10/15/1903
Rockbridge Baths,Virginia,07/15/1904
Rocky Mount,Virginia,02/01/1902
Roman,Virginia,06/01/1904
Rondo,Virginia,05/01/1903
Rosehill,Virginia,09/15/1903
Roseland,Virginia,10/01/1903
Roundhill,Virginia,07/01/1902
Rugby,Virginia,01/01/1904
Rural Retreat,Virginia,10/01/1903
Rustburg,Virginia,04/01/1904
Sago,Virginia,08/01/1902
Salem,Virginia,02/02/1903
Saltville,Virginia,02/02/1903
Sandidges,Virginia,02/15/1904
Sandy Level,Virginia,07/01/1902
Sandy River,Virginia,10/01/1903
Sandyford,Virginia,10/15/1903
Sanville,Virginia,04/01/1902
School,Virginia,04/01/1904
Scottsburg,Virginia,04/01/1904
Scottsville,Virginia,12/04/1899
Scruggs,Virginia,10/01/1902
Seven Mile Ford,Virginia,03/02/1903
Sheppards,Virginia,07/01/1904
Sherwood,Virginia,10/01/1903
Sherwood,Virginia,12/01/1903
Shores,Virginia,10/01/1903
Shuff,Virginia,10/01/1903
Simpsons,Virginia,09/15/1904
Snowville,Virginia,09/01/1904
South Boston,Virginia,04/01/1904
Sowers,Virginia,09/15/1904
Speers Ferry,Virginia,10/01/1903
Spencer,Virginia,04/01/1902
Spoutspring,Virginia,11/02/1903
Spring Garden,Virginia,04/01/1903
Spring Mills,Virginia,05/02/1904
Springcreek,Virginia,10/15/1902
Springwood,Virginia,11/02/1903
Stapleton,Virginia,01/01/1903
Star,Virginia,11/15/1904
Staunton,Virginia,03/02/1903
Stella,Virginia,11/01/1902
Stephens City,Virginia,08/01/1904
Stephenson,Virginia,06/15/1904
Stewartsville,Virginia,07/01/1903
Strasburg,Virginia,09/15/1904
Stuart,Virginia,07/01/1902
Stuarts Draft,Virginia,01/15/1904
Sutherland,Virginia,12/15/1904
Sutherlin,Virginia,05/01/1903
Swansboro,Virginia,02/01/1902
Swansonville,Virginia,05/01/1903
Swoope,Virginia,04/01/1903
Swordscreek,Virginia,09/01/1904
Sycamore Station,Virginia,09/01/1902
Sydnorsville,Virginia,08/01/1903
Sylvatus,Virginia,06/01/1904
Taylors Store,Virginia,10/01/1903
Terrys Fork,Virginia,09/15/1904
Thaxton,Virginia,07/01/1903
The Plains,Virginia,10/01/1903
Thurman,Virginia,07/01/1903
Timberville,Virginia,10/15/1902
Tomsbrook,Virginia,09/15/1904
Towerhill,Virginia,09/15/1903
Troutville,Virginia,01/01/1903
Tye River,Virginia,11/15/1904
Unionhall,Virginia,02/01/1902
Unionville,Virginia,04/15/1904
Upperville,Virginia,12/16/1898
Van ,Virginia,05/16/1904
Vance,Virginia,09/01/1904
Vera,Virginia,01/01/1903
Verano,Virginia,08/01/1904
Vernonhill,Virginia,10/15/1904
Vesta,Virginia,02/15/1904
Vienna,Virginia,06/02/1902
Vinton,Virginia,07/01/1903
Virgilina,Virginia,07/15/1903
Volney,Virginia,11/01/1904
Wallace,Virginia,12/01/1904
Warren,Virginia,12/15/1903
Warrenton,Virginia,05/01/1900
Waynesboro,Virginia,03/02/1903
Wenonda,Virginia,07/01/1903
Wert,Virginia,06/01/1904
West Appomattox,Virginia,03/01/1902
Weyers Cave,Virginia,04/01/1903
Whitepost,Virginia,08/01/1904
Whitmell,Virginia,04/01/1903
Willis,Virginia,11/02/1903
Wilmington,Virginia,10/15/1903
Winchester,Virginia,01/01/1904
Wingina,Virginia,11/15/1904
Winterpock,Virginia,03/02/1903
Wirtz,Virginia,02/01/1902
Woodlawn,Virginia,12/01/1903
Woodstock,Virginia,11/02/1903
Woolwine,Virginia,10/01/1903
Wytheville,Virginia,10/01/1903
Albion,Washington,04/15/1904
Alfalfa,Washington,10/01/1904
Arlington,Washington,11/01/1904
Auburn,Washington,04/01/1904
Bickleton,Washington,04/15/1904
Blaine,Washington,10/15/1903
Bothell,Washington,05/02/1904
Bow,Washington,05/16/1904
Buckeye,Washington,02/01/1904
Camas,Washington,02/01/1902
Centerville,Washington,02/01/1902
Chehalis,Washington,07/15/1903
Cheney,Washington,11/01/1902
Colby,Washington,11/15/1904
Colfax,Washington,10/01/1901
Colville,Washington,08/01/1903
Custer,Washington,07/15/1903
Dayton,Washington,10/01/1902
Deepcreek,Washington,02/01/1902
Deerpark,Washington,07/15/1904
East Spokane,Washington,02/01/1902
Elberton,Washington,02/15/1904
Ellensburg,Washington,10/01/1901
Enumclaw,Washington,07/01/1903
Everett,Washington,04/15/1904
Everson,Washington,05/02/1904
Fairfield,Washington,02/01/1902
Farmington,Washington,11/16/1903
Ferndale,Washington,09/15/1903
Garfield,Washington,02/01/1902
Goldendale,Washington,04/15/1904
Hartford,Washington,11/15/1904
Hillyard,Washington,01/01/1904
Kent,Washington,09/15/1903
Langley,Washington,07/15/1904
Lynden,Washington,09/15/1903
Mabton,Washington,10/01/1904
Manila,Washington,10/01/1902
Marysville,Washington,08/01/1903
Mead,Washington,02/01/1902
Mice,Washington,02/01/1902
Moab,Washington,11/01/1902
Mondovi,Washington,11/16/1903
Mount Vernon,Washington,02/01/1902
New Whatcom,Washington,03/01/1902
North Yakima,Washington,04/01/1897
Oakesdale,Washington,10/01/1901
Olympia,Washington,04/01/1903
Palouse,Washington,02/01/1902
Plaza,Washington,01/01/1904
Prescott,Washington,09/01/1904
Prosser,Washington,04/15/1904
Pullman,Washington,10/01/1901
Puyallup,Washington,10/01/1902
Reardan,Washington,10/01/1901
Republic,Washington,09/15/1903
Richardson,Washington,10/01/1904
Rockford,Washington,10/01/1902
Rosalia,Washington,11/16/1903
Saint John,Washington,11/16/1903
Snohomish,Washington,06/01/1904
Southpark,Washington,07/15/1903
Spangle,Washington,11/16/1903
Spokane,Washington,01/01/1902
Sumner,Washington,11/01/1904
Sunnyside,Washington,09/15/1903
Tacoma,Washington,12/02/1901
Thornton,Washington,10/01/1901
Toppenish,Washington,09/02/1901
Tumwater,Washington,07/01/1904
Valley,Washington,11/01/1904
Vancouver,Washington,02/01/1902
Waitsburg,Washington,05/16/1904
Walla Walla,Washington,08/01/1901
Washougal,Washington,05/16/1904
Waukon,Washington,02/01/1904
Wenatchee,Washington,04/15/1904
Wilbur,Washington,08/01/1904
Ashton,West Virginia,12/15/1903
Belington,West Virginia,05/01/1901
Berea,West Virginia,12/15/1903
Berkeley Springs,West Virginia,01/01/1904
Berryburg,West Virginia,09/01/1904
Beverly,West Virginia,12/01/1903
Bridgeport,West Virginia,04/01/1902
Bristol,West Virginia,04/01/1904
Buffalo,West Virginia,05/02/1904
Bunkerhill,West Virginia,02/02/1903
Bunners,West Virginia,11/16/1903
Cairo,West Virginia,07/15/1904
Catawba,West Virginia,11/16/1903
Charleston,West Virginia,05/01/1903
Charles Town,West Virginia,10/01/1896
Cherryrun,West Virginia,01/01/1904
Clarksburg,West Virginia,04/01/1902
Colliers,West Virginia,04/01/1902
Elizabeth,West Virginia,09/02/1901
Elkins,West Virginia,10/01/1902
Elm Grove,West Virginia,04/01/1902
Fairmont,West Virginia,04/16/1900
Falling Waters,West Virginia,10/15/1903
Farmington,West Virginia,09/15/1903
Grafton,West Virginia,04/01/1903
Halltown,West Virginia,10/01/1896
Hanna,West Virginia,09/01/1904
Harpers Ferry,West Virginia,12/15/1900
Harrisville,West Virginia,08/15/1900
Hedgesville,West Virginia,06/18/1900
Inwood,West Virginia,10/15/1903
Janelew,West Virginia,10/01/1903
Kearneysville,West Virginia,07/15/1903
Littlefalls,West Virginia,11/16/1903
Mannington,West Virginia,12/18/1899
Martinsburg,West Virginia,05/02/1898
Metz,West Virginia,11/16/1903
Monongah,West Virginia,11/16/1903
Morgantown,West Virginia,12/15/1899
Moundsville,West Virginia,10/01/1903
New Cumberland,West Virginia,04/01/1902
Newburg,West Virginia,08/15/1904
Nicklow,West Virginia,04/01/1903
Parkersburg,West Virginia,02/01/1899
Phillipi,West Virginia,05/01/1899
Pliny,West Virginia,05/02/1904
Ravenswood,West Virginia,09/15/1904
Reedsville,West Virginia,12/01/1903
Reedyripple,West Virginia,12/15/1903
Rivesville,West Virginia,11/16/1903
Shenandoah Junction,West Virginia,07/15/1903
Shepherdstown,West Virginia,07/15/1903
Shinnston,West Virginia,04/01/1902
Shortcreek,West Virginia,07/15/1904
Sistersville,West Virginia,04/01/1904
Slate,West Virginia,12/15/1903
Summit Point,West Virginia,07/15/1903
Thornton,West Virginia,11/01/1904
Thurmond,West Virginia,09/15/1900
Triadelphia,West Virginia,03/01/1902
Uvilla,West Virginia,10/01/1896
Vanvoorhis,West Virginia,02/15/1904
Volga,West Virginia,04/01/1903
Wadestown,West Virginia,08/15/1904
Washington,West Virginia,06/15/1904
Watson,West Virginia,09/15/1903
Waverly,West Virginia,07/15/1903
Wellsburg,West Virginia,06/01/1899
Weston,West Virginia,10/01/1903
Wheeling,West Virginia,04/01/1902
Wilsonburg,West Virginia,10/01/1903
Woodlands,West Virginia,09/15/1904
Worthington,West Virginia,11/16/1903
Abbotsford,Wisconsin,06/15/1904
Abrams,Wisconsin,08/15/1904
Adel,Wisconsin,07/15/1903
Albany,Wisconsin,07/01/1902
Algoma,Wisconsin,11/15/1902
Allenton,Wisconsin,02/15/1904
Allenville,Wisconsin,04/15/1903
Alma,Wisconsin,11/16/1903
Alma Center,Wisconsin,08/15/1899
Almond,Wisconsin,11/15/1902
Amery,Wisconsin,10/01/1903
Amherst,Wisconsin,12/01/1903
Amherst Junction,Wisconsin,04/15/1904
Antigo,Wisconsin,04/01/1902
Appleton,Wisconsin,03/15/1900
Arcadia,Wisconsin,04/01/1903
Arena,Wisconsin,03/01/1902
Argyle ,Wisconsin,10/01/1903
Arkansaw,Wisconsin,11/02/1903
Arkdale,Wisconsin,05/16/1904
Arlington,Wisconsin,10/01/1903
Arpin,Wisconsin,12/01/1904
Ashland,Wisconsin,10/15/1904
Athens,Wisconsin,04/15/1904
Auburndale,Wisconsin,12/01/1904
Augusta,Wisconsin,04/02/1900
Avalon ,Wisconsin,12/15/1903
Avoca,Wisconsin,07/01/1902
Bagley,Wisconsin,03/01/1902
Baileys Harbor,Wisconsin,05/02/1904
Baldwin,Wisconsin,07/01/1902
Bancroft,Wisconsin,05/02/1904
Bangor,Wisconsin,09/01/1900
Baraboo,Wisconsin,09/01/1900
Barneveld,Wisconsin,08/01/1900
Barnum,Wisconsin,09/15/1903
Barron,Wisconsin,12/01/1902
Barton,Wisconsin,06/18/1900
Basco,Wisconsin,07/15/1902
Bay City,Wisconsin,09/15/1903
Beaverdam,Wisconsin,08/15/1900
Beetown,Wisconsin,10/01/1904
Beldenville,Wisconsin,02/01/1902
Belgium,Wisconsin,06/01/1904
Belleville,Wisconsin,08/01/1900
Belmont,Wisconsin,08/01/1904
Beloit,Wisconsin,07/16/1900
Berlin,Wisconsin,06/11/1900
Black Earth,Wisconsin,07/15/1902
Black River Falls,Wisconsin,08/15/1900
Blackcreek,Wisconsin,11/01/1901
Blair,Wisconsin,10/01/1903
Blanchardville,Wisconsin,07/01/1902
Bloom City,Wisconsin,11/01/1904
Bloomer,Wisconsin,10/01/1900
Bloomington,Wisconsin,10/01/1904
Blue Mounds,Wisconsin,07/01/1901
Blue River,Wisconsin,02/15/1904
Boaz,Wisconsin,01/15/1904
Bonduel,Wisconsin,10/01/1902
Boscobel,Wisconsin,05/01/1900
Boyceville,Wisconsin,10/15/1903
Boyd,Wisconsin,04/01/1903
Brandon,Wisconsin,10/15/1900
Bridgeport,Wisconsin,10/15/1904
Brillion,Wisconsin,09/01/1904
Bristol,Wisconsin,07/01/1902
Brodhead,Wisconsin,07/16/1900
Brookfield,Wisconsin,07/15/1903
Brooklyn,Wisconsin,07/01/1901
Browntown,Wisconsin,06/01/1904
Bruce,Wisconsin,03/01/1904
Burlington,Wisconsin,02/01/1904
Burnett Junction,Wisconsin,04/01/1904
Cadott,Wisconsin,09/15/1900
Caledonia,Wisconsin,10/01/1902
Calhoun,Wisconsin,07/15/1903
Cambria,Wisconsin,11/15/1900
Cambridge,Wisconsin,11/01/1900
Cameron,Wisconsin,09/01/1903
Camp Douglas,Wisconsin,10/01/1903
Campbellsport,Wisconsin,05/01/1900
Cartwright,Wisconsin,02/01/1902
Cascade,Wisconsin,07/15/1903
Casco,Wisconsin,12/01/1904
Cashton,Wisconsin,12/01/1902
Cassville,Wisconsin,03/01/1902
Cato,Wisconsin,09/01/1904
Cavalry,Wisconsin,05/02/1904
Cazenovia,Wisconsin,09/01/1904
Cecil,Wisconsin,04/15/1904
Cedar Grove,Wisconsin,11/15/1900
Cedarburg,Wisconsin,04/01/1902
Centuria,Wisconsin,09/15/1904
Chetek,Wisconsin,02/01/1902
Chilton,Wisconsin,03/01/1902
Chippewa Falls,Wisconsin,09/01/1900
Clayton,Wisconsin,02/15/1904
Clearlake,Wisconsin,02/15/1904
Clearlake,Wisconsin,05/02/1904
Cleveland,Wisconsin,03/01/1902
Clinton,Wisconsin,04/01/1902
Clintonville,Wisconsin,07/01/1902
Cobb,Wisconsin,04/01/1903
Cochrane,Wisconsin,06/01/1904
Colby,Wisconsin,12/01/1902
Coleman,Wisconsin,11/01/1904
Colfax,Wisconsin,05/01/1901
Colgate,Wisconsin,04/15/1904
Coloma Station,Wisconsin,06/01/1904
Columbus,Wisconsin,08/15/1899
Corliss,Wisconsin,02/01/1904
Cottage Grove,Wisconsin,07/15/1902
Cream,Wisconsin,10/15/1904
Crossplains,Wisconsin,07/15/1902
Cuba,Wisconsin,12/15/1903
Cumberland,Wisconsin,05/01/1900
Curtiss,Wisconsin,02/02/1903
Cylon,Wisconsin,02/01/1902
Dale,Wisconsin,07/01/1902
Dallas,Wisconsin,10/01/1903
Dane,Wisconsin,07/15/1902
Darien,Wisconsin,04/01/1904
Darlington,Wisconsin,10/01/1903
Dartford,Wisconsin,04/15/1904
De Pere,Wisconsin,11/01/1901
De Soto,Wisconsin,08/01/1903
Deer Park,Wisconsin,02/01/1902
Deerfield,Wisconsin,11/01/1900
Deforest,Wisconsin,09/15/1900
Delaven,Wisconsin,03/01/1902
Delton,Wisconsin,05/01/1903
Deronda,Wisconsin,07/01/1904
Detroit Harbor,Wisconsin,05/02/1904
Dilly,Wisconsin,10/01/1904
Dodge,Wisconsin,04/15/1904
Dodgeville,Wisconsin,07/01/1902
Dorchester,Wisconsin,06/01/1904
Dousman,Wisconsin,11/15/1900
Downing,Wisconsin,02/01/1901
Doylestown,Wisconsin,09/01/1903
Dresser Junction,Wisconsin,09/01/1903
Durand,Wisconsin,05/14/1900
Eagle,Wisconsin,04/01/1902
Eau Claire,Wisconsin,04/16/1900
Eau Galle,Wisconsin,02/01/1902
Eden,Wisconsin,05/02/1904
Edgar,Wisconsin,10/01/1902
Edgerton,Wisconsin,09/01/1900
Edmund,Wisconsin,02/15/1904
Egg Harbor,Wisconsin,05/02/1904
Eland,Wisconsin,05/16/1904
Eldorado,Wisconsin,06/01/1901
Eleva,Wisconsin,10/01/1903
Elk Mound,Wisconsin,07/01/1901
Elkhart,Wisconsin,07/15/1903
Elkhorn,Wisconsin,04/01/1902
Ellison Bay,Wisconsin,05/02/1904
Ellsworth,Wisconsin,02/01/1902
Elroy,Wisconsin,05/01/1900
Embarrass,Wisconsin,06/01/1904
Endeavor,Wisconsin,08/15/1904
Ephriam,Wisconsin,05/02/1904
Ettrick,Wisconsin,04/15/1904
Evansville,Wisconsin,04/15/1901
Fairchild,Wisconsin,03/01/1902
Fairwater,Wisconsin,05/02/1904
Fallcreek,Wisconsin,11/01/1902
Fallriver,Wisconsin,11/15/1900
Fennimore,Wisconsin,02/05/1900
Ferryville,Wisconsin,05/02/1904
Fishcreek,Wisconsin,05/02/1904
Fisk,Wisconsin,02/01/1902
Fond du Lac,Wisconsin,05/01/1900
Forest Junction,Wisconsin,03/01/1902
Forestville,Wisconsin,11/15/1902
Fort Atkinson,Wisconsin,09/18/1899
Fountain City,Wisconsin,01/01/1902
Fox Lake,Wisconsin,08/15/1900
Franksville,Wisconsin,03/01/1902
Fredonia Station,Wisconsin,08/01/1902
Fremont,Wisconsin,04/15/1903
Galesville,Wisconsin,01/01/1902
Genoa,Wisconsin,07/01/1901
Gillett,Wisconsin,06/15/1904
Gillingham,Wisconsin,11/01/1904
Glen Haven,Wisconsin,11/15/1900
Glenbeulah,Wisconsin,07/15/1903
Glenwood,Wisconsin,02/15/1901
Grafton,Wisconsin,04/01/1902
Grand Rapids,Wisconsin,11/01/1901
Granton,Wisconsin,09/02/1901
Grantsburg,Wisconsin,04/01/1904
Gratiot,Wisconsin,10/01/1904
Green Bay,Wisconsin,05/14/1900
